bin_left,bin_right,count,ratio
0.0,0.13333333333333333,4,0.0014875418371141688
0.13333333333333333,0.26666666666666666,0,0.0
0.26666666666666666,0.4,0,0.0
0.4,0.5333333333333333,0,0.0
0.5333333333333333,0.6666666666666666,0,0.0
0.6666666666666666,0.8,0,0.0
0.8,0.9333333333333333,0,0.0
0.9333333333333333,1.0666666666666667,135,0.050204537002603196
1.0666666666666667,1.2,0,0.0
1.2,1.3333333333333333,0,0.0
1.3333333333333333,1.4666666666666666,0,0.0
1.4666666666666666,1.6,0,0.0
1.6,1.7333333333333334,0,0.0
1.7333333333333334,1.8666666666666667,0,0.0
1.8666666666666667,2.0,0,0.0
2.0,2.1333333333333333,161,0.059873558943845294
2.1333333333333333,2.2666666666666666,0,0.0
2.2666666666666666,2.4,0,0.0
2.4,2.533333333333333,0,0.0
2.533333333333333,2.6666666666666665,0,0.0
2.6666666666666665,2.8,0,0.0
2.8,2.933333333333333,0,0.0
2.933333333333333,3.0666666666666664,2312,0.8597991818519896
3.0666666666666664,3.2,0,0.0
3.2,3.3333333333333335,0,0.0
3.3333333333333335,3.466666666666667,0,0.0
3.466666666666667,3.6,0,0.0
3.6,3.7333333333333334,0,0.0
3.7333333333333334,3.8666666666666667,0,0.0
3.8666666666666667,4.0,77,0.02863518036444775
